X_L,Y_L,Z_L,X_R,Y_R,Z_R,Distancia(mm)
300,-250,440,400,-450,180,0
300,-250,440,400,-350,180,0
300,-250,440,400,-250,180,0
300,-250,440,400,-150,180,0
300,-250,440,400,-50,180,0
300,-250,440,400,50,180,0
300,-250,440,400,150,180,0
300,-250,440,400,250,180,0
300,-250,440,400,350,180,0
300,-250,440,400,450,180,0
300,-250,440,500,-450,180,0
300,-250,440,500,-350,180,0
300,-250,440,500,-250,180,0
300,-250,440,500,-150,180,0
300,-250,440,500,-50,180,0
300,-250,440,500,50,180,0
300,-250,440,500,150,180,0
300,-250,440,500,250,180,0
300,-250,440,500,350,180,0
300,-250,440,500,450,180,0
300,-250,440,600,-450,180,0
300,-250,440,600,-350,180,0
300,-250,440,600,-250,180,0
300,-250,440,600,-150,180,0
300,-250,440,600,-50,180,0
300,-250,440,600,50,180,0
300,-250,440,600,150,180,0
300,-250,440,600,250,180,0
300,-250,440,600,350,180,0
300,-250,440,600,450,180,0
300,-150,440,200,-450,180,0
300,-150,440,200,-350,180,0
300,-150,440,200,-250,180,0
300,-150,440,200,-150,180,0
300,-150,440,200,-50,180,0
300,-150,440,200,50,180,0
300,-150,440,200,150,180,0
300,-150,440,200,250,180,0
300,-150,440,200,350,180,0
300,-150,440,200,450,180,0
300,-150,440,300,-450,180,0
300,-150,440,300,-350,180,0
300,-150,440,300,-250,180,0
300,-150,440,300,-150,180,0
300,-150,440,300,-50,180,0
300,-150,440,300,50,180,0
300,-150,440,300,150,180,0
300,-150,440,300,250,180,0
300,-150,440,300,350,180,0
300,-150,440,300,450,180,0
300,-150,440,400,-450,180,0
300,-150,440,400,-350,180,0
300,-150,440,400,-250,180,0
300,-150,440,400,-150,180,0
300,-150,440,400,-50,180,0
300,-150,440,400,50,180,0
300,-150,440,400,150,180,0
300,-150,440,400,250,180,0
300,-150,440,400,350,180,0
300,-150,440,400,450,180,0
300,-150,440,500,-450,180,0
300,-150,440,500,-350,180,0
300,-150,440,500,-250,180,0
300,-150,440,500,-150,180,0
300,-150,440,500,-50,180,0
300,-150,440,500,50,180,0
300,-150,440,500,150,180,0
300,-150,440,500,250,180,0
300,-150,440,500,350,180,0
300,-150,440,500,450,180,0
300,-150,440,600,-450,180,0
300,-150,440,600,-350,180,0
300,-150,440,600,-250,180,0
300,-150,440,600,-150,180,0
300,-150,440,600,-50,180,0
300,-150,440,600,50,180,0
300,-150,440,600,150,180,0
300,-150,440,600,250,180,0
300,-150,440,600,350,180,0
300,-150,440,600,450,180,0
300,-50,440,200,-450,180,0
300,-50,440,200,-350,180,0
300,-50,440,200,-250,180,0
300,-50,440,200,-150,180,0
300,-50,440,200,-50,180,0
300,-50,440,200,50,180,0
300,-50,440,200,150,180,0
300,-50,440,200,250,180,0
300,-50,440,200,350,180,0
300,-50,440,200,450,180,0
300,-50,440,300,-450,180,0
300,-50,440,300,-350,180,0
300,-50,440,300,-250,180,0
300,-50,440,300,-150,180,0
300,-50,440,300,-50,180,0
300,-50,440,300,50,180,0
300,-50,440,300,150,180,0
300,-50,440,300,250,180,0
300,-50,440,300,350,180,0
300,-50,440,300,450,180,0
300,-50,440,400,-450,180,0
300,-50,440,400,-350,180,0
300,-50,440,400,-250,180,0
300,-50,440,400,-150,180,0
300,-50,440,400,-50,180,0
300,-50,440,400,50,180,0
300,-50,440,400,150,180,0
300,-50,440,400,250,180,0
300,-50,440,400,350,180,0
300,-50,440,400,450,180,0
300,-50,440,500,-450,180,0
300,-50,440,500,-350,180,0
300,-50,440,500,-250,180,0
300,-50,440,500,-150,180,0
300,-50,440,500,-50,180,0
300,-50,440,500,50,180,0
300,-50,440,500,150,180,0
300,-50,440,500,250,180,0
300,-50,440,500,350,180,0
300,-50,440,500,450,180,0
300,-50,440,600,-450,180,0
300,-50,440,600,-350,180,0
300,-50,440,600,-250,180,0
300,-50,440,600,-150,180,0
300,-50,440,600,-50,180,0
300,-50,440,600,50,180,0
300,-50,440,600,150,180,0
300,-50,440,600,250,180,0
300,-50,440,600,350,180,0
300,-50,440,600,450,180,0
300,50,440,200,-450,180,0
300,50,440,200,-350,180,0
300,50,440,200,-250,180,0
300,50,440,200,-150,180,0
300,50,440,200,-50,180,0
300,50,440,200,50,180,0
300,50,440,200,150,180,0
300,50,440,200,250,180,0
300,50,440,200,350,180,0
300,50,440,200,450,180,0
300,50,440,300,-450,180,0
300,50,440,300,-350,180,0
300,50,440,300,-250,180,0
300,50,440,300,-150,180,0
300,50,440,300,-50,180,0
300,50,440,300,50,180,0
300,50,440,300,150,180,0
300,50,440,300,250,180,0
300,50,440,300,350,180,0
300,50,440,300,450,180,0
300,50,440,400,-450,180,0
300,50,440,400,-350,180,0
300,50,440,400,-250,180,0
300,50,440,400,-150,180,0
300,50,440,400,-50,180,0
300,50,440,400,50,180,0
300,50,440,400,150,180,0
300,50,440,400,250,180,0
300,50,440,400,350,180,0
300,50,440,400,450,180,0
300,50,440,500,-450,180,0
300,50,440,500,-350,180,0
300,50,440,500,-250,180,0
300,50,440,500,-150,180,0
300,50,440,500,-50,180,0
300,50,440,500,50,180,0
300,50,440,500,150,180,0
300,50,440,500,250,180,0
300,50,440,500,350,180,0
300,50,440,500,450,180,0
300,50,440,600,-450,180,0
300,50,440,600,-350,180,0
300,50,440,600,-250,180,0
300,50,440,600,-150,180,0
300,50,440,600,-50,180,0
300,50,440,600,50,180,0
300,50,440,600,150,180,0
300,50,440,600,250,180,0
300,50,440,600,350,180,0
300,50,440,600,450,180,0
300,150,440,200,-450,180,0
300,150,440,200,-350,180,0
300,150,440,200,-250,180,0
300,150,440,200,-150,180,0
300,150,440,200,-50,180,0
300,150,440,200,50,180,0
300,150,440,200,150,180,0
300,150,440,200,250,180,0
300,150,440,200,350,180,0
300,150,440,200,450,180,0
300,150,440,300,-450,180,0
300,150,440,300,-350,180,0
300,150,440,300,-250,180,0
300,150,440,300,-150,180,0
300,150,440,300,-50,180,0
300,150,440,300,50,180,0
300,150,440,300,150,180,0
300,150,440,300,250,180,0
300,150,440,300,350,180,0
300,150,440,300,450,180,0
300,150,440,400,-450,180,0
300,150,440,400,-350,180,0
300,150,440,400,-250,180,0
300,150,440,400,-150,180,0
300,150,440,400,-50,180,0
300,150,440,400,50,180,0
300,150,440,400,150,180,0
300,150,440,400,250,180,0
300,150,440,400,350,180,0
300,150,440,400,450,180,0
300,150,440,500,-450,180,0
300,150,440,500,-350,180,0
300,150,440,500,-250,180,0
300,150,440,500,-150,180,0
300,150,440,500,-50,180,0
300,150,440,500,50,180,0
300,150,440,500,150,180,0
300,150,440,500,250,180,0
300,150,440,500,350,180,0
300,150,440,500,450,180,0
300,150,440,600,-450,180,0
300,150,440,600,-350,180,0
300,150,440,600,-250,180,0
300,150,440,600,-150,180,0
300,150,440,600,-50,180,0
300,150,440,600,50,180,0
300,150,440,600,150,180,0
300,150,440,600,250,180,0
300,150,440,600,350,180,0
300,150,440,600,450,180,0
300,250,440,200,-450,180,0
300,250,440,200,-350,180,0
300,250,440,200,-250,180,0
300,250,440,200,-150,180,0
300,250,440,200,-50,180,0
300,250,440,200,50,180,0
300,250,440,200,150,180,0
300,250,440,200,250,180,0
300,250,440,200,350,180,0
300,250,440,200,450,180,0
300,250,440,300,-450,180,0
300,250,440,300,-350,180,0
300,250,440,300,-250,180,0
300,250,440,300,-150,180,0
300,250,440,300,-50,180,0
300,250,440,300,50,180,0
300,250,440,300,150,180,0
300,250,440,300,250,180,0
300,250,440,300,350,180,0
300,250,440,300,450,180,0
300,250,440,400,-450,180,0
300,250,440,400,-350,180,0
300,250,440,400,-250,180,0
300,250,440,400,-150,180,0
300,250,440,400,-50,180,0
300,250,440,400,50,180,0
300,250,440,400,150,180,0
300,250,440,400,250,180,0
300,250,440,400,350,180,0
300,250,440,400,450,180,0
300,250,440,500,-450,180,0
300,250,440,500,-350,180,0
300,250,440,500,-250,180,0
300,250,440,500,-150,180,0
300,250,440,500,-50,180,0
300,250,440,500,50,180,0
300,250,440,500,150,180,0
300,250,440,500,250,180,0
300,250,440,500,350,180,0
300,250,440,500,450,180,0
300,250,440,600,-450,180,0
300,250,440,600,-350,180,0
300,250,440,600,-250,180,0
300,250,440,600,-150,180,0
300,250,440,600,-50,180,0
300,250,440,600,50,180,0
300,250,440,600,150,180,0
300,250,440,600,250,180,0
300,250,440,600,350,180,0
300,250,440,600,450,180,0
300,350,440,200,-450,180,111
300,350,440,200,-350,180,111
300,350,440,200,-250,180,0
300,350,440,200,-150,180,0
300,350,440,200,-50,180,0
300,350,440,200,50,180,0
300,350,440,200,150,180,0
300,350,440,200,250,180,0
300,350,440,200,350,180,0
300,350,440,200,450,180,0
300,350,440,300,-450,180,113
300,350,440,300,-350,180,112
300,350,440,300,-250,180,113
300,350,440,300,-150,180,114
300,350,440,300,-50,180,106
300,350,440,300,50,180,86
300,350,440,300,150,180,72
300,350,440,300,250,180,66
300,350,440,300,350,180,0
300,350,440,300,450,180,0
300,350,440,400,-450,180,114
300,350,440,400,-350,180,114
300,350,440,400,-250,180,114
300,350,440,400,-150,180,113
300,350,440,400,-50,180,103
300,350,440,400,50,180,86
300,350,440,400,150,180,72
300,350,440,400,250,180,65
300,350,440,400,350,180,0
300,350,440,400,450,180,0
300,350,440,500,-450,180,113
300,350,440,500,-350,180,113
300,350,440,500,-250,180,112
300,350,440,500,-150,180,108
300,350,440,500,-50,180,96
300,350,440,500,50,180,82
300,350,440,500,150,180,69
300,350,440,500,250,180,63
300,350,440,500,350,180,0
300,350,440,500,450,180,0
300,350,440,600,-450,180,0
300,350,440,600,-350,180,101
300,350,440,600,-250,180,101
300,350,440,600,-150,180,95
300,350,440,600,-50,180,85
300,350,440,600,50,180,72
300,350,440,600,150,180,64
300,350,440,600,250,180,0
300,350,440,600,350,180,0
300,350,440,600,450,180,0
300,450,440,200,-450,180,111
300,450,440,200,-350,180,111
300,450,440,200,-250,180,0
300,450,440,200,-150,180,0
300,450,440,200,-50,180,0
300,450,440,200,50,180,0
300,450,440,200,150,180,0
300,450,440,200,250,180,0
300,450,440,200,350,180,0
300,450,440,200,450,180,0
300,450,440,300,-450,180,113
300,450,440,300,-350,180,113
300,450,440,300,-250,180,113
300,450,440,300,-150,180,114
300,450,440,300,-50,180,106
300,450,440,300,50,180,86
300,450,440,300,150,180,72
300,450,440,300,250,180,66
300,450,440,300,350,180,0
300,450,440,300,450,180,0
300,450,440,400,-450,180,114
300,450,440,400,-350,180,114
300,450,440,400,-250,180,114
300,450,440,400,-150,180,113
300,450,440,400,-50,180,103
300,450,440,400,50,180,86
300,450,440,400,150,180,72
300,450,440,400,250,180,65
300,450,440,400,350,180,0
300,450,440,400,450,180,0
300,450,440,500,-450,180,113
300,450,440,500,-350,180,113
300,450,440,500,-250,180,112
300,450,440,500,-150,180,108
300,450,440,500,-50,180,96
300,450,440,500,50,180,82
300,450,440,500,150,180,69
300,450,440,500,250,180,63
300,450,440,500,350,180,0
300,450,440,500,450,180,0
300,450,440,600,-450,180,0
300,450,440,600,-350,180,101
300,450,440,600,-250,180,101
300,450,440,600,-150,180,95
300,450,440,600,-50,180,85
300,450,440,600,50,180,72
300,450,440,600,150,180,64
300,450,440,600,250,180,0
300,450,440,600,350,180,0
300,450,440,600,450,180,0
400,-450,440,200,-450,180,0
400,-450,440,200,-350,180,0
400,-450,440,200,-250,180,0
400,-450,440,200,-150,180,0
400,-450,440,200,-50,180,0
400,-450,440,200,50,180,0
400,-450,440,200,150,180,0
400,-450,440,200,250,180,0
400,-450,440,200,350,180,0
400,-450,440,200,450,180,0
400,-450,440,300,-450,180,0
400,-450,440,300,-350,180,0
400,-450,440,300,-250,180,0
400,-450,440,300,-150,180,0
400,-450,440,300,-50,180,0
400,-450,440,300,50,180,0
400,-450,440,300,150,180,0
400,-450,440,300,250,180,0
400,-450,440,300,350,180,0
400,-450,440,300,450,180,0
400,-450,440,400,-450,180,0
400,-450,440,400,-350,180,0
400,-450,440,400,-250,180,0
400,-450,440,400,-150,180,0
400,-450,440,400,-50,180,0
400,-450,440,400,50,180,0
400,-450,440,400,150,180,0
400,-450,440,400,250,180,0
400,-450,440,400,350,180,0
400,-450,440,400,450,180,0
400,-450,440,500,-450,180,0
400,-450,440,500,-350,180,0
400,-450,440,500,-250,180,0
400,-450,440,500,-150,180,0
400,-450,440,500,-50,180,0
400,-450,440,500,50,180,0
400,-450,440,500,150,180,0
400,-450,440,500,250,180,0
400,-450,440,500,350,180,0
400,-450,440,500,450,180,0
400,-450,440,600,-450,180,0
400,-450,440,600,-350,180,0
400,-450,440,600,-250,180,0
400,-450,440,600,-150,180,0
400,-450,440,600,-50,180,0
400,-450,440,600,50,180,0
400,-450,440,600,150,180,0
400,-450,440,600,250,180,0
400,-450,440,600,350,180,0
400,-450,440,600,450,180,0
400,-350,440,200,-450,180,0
400,-350,440,200,-350,180,0
400,-350,440,200,-250,180,0
400,-350,440,200,-150,180,0
400,-350,440,200,-50,180,0
400,-350,440,200,50,180,0
400,-350,440,200,150,180,0
400,-350,440,200,250,180,0
400,-350,440,200,350,180,0
400,-350,440,200,450,180,0
400,-350,440,300,-450,180,0
400,-350,440,300,-350,180,0
400,-350,440,300,-250,180,0
400,-350,440,300,-150,180,0
400,-350,440,300,-50,180,0
400,-350,440,300,50,180,0
400,-350,440,300,150,180,0
400,-350,440,300,250,180,0
400,-350,440,300,350,180,0
400,-350,440,300,450,180,0
400,-350,440,400,-450,180,0
400,-350,440,400,-350,180,0
400,-350,440,400,-250,180,0
400,-350,440,400,-150,180,0
400,-350,440,400,-50,180,0
400,-350,440,400,50,180,0
400,-350,440,400,150,180,0
400,-350,440,400,250,180,0
400,-350,440,400,350,180,0
400,-350,440,400,450,180,0
400,-350,440,500,-450,180,0
400,-350,440,500,-350,180,0
400,-350,440,500,-250,180,0
400,-350,440,500,-150,180,0
400,-350,440,500,-50,180,0
400,-350,440,500,50,180,0
400,-350,440,500,150,180,0
400,-350,440,500,250,180,0
400,-350,440,500,350,180,0
400,-350,440,500,450,180,0
400,-350,440,600,-450,180,0
400,-350,440,600,-350,180,0
400,-350,440,600,-250,180,0
400,-350,440,600,-150,180,0
400,-350,440,600,-50,180,0
400,-350,440,600,50,180,0
400,-350,440,600,150,180,0
400,-350,440,600,250,180,0
400,-350,440,600,350,180,0
400,-350,440,600,450,180,0
400,-250,440,200,-450,180,0
400,-250,440,200,-350,180,0
400,-250,440,200,-250,180,0
400,-250,440,200,-150,180,0
400,-250,440,200,-50,180,0
400,-250,440,200,50,180,0
400,-250,440,200,150,180,0
400,-250,440,200,250,180,0
400,-250,440,200,350,180,0
400,-250,440,200,450,180,0
400,-250,440,300,-450,180,0
400,-250,440,300,-350,180,0
400,-250,440,300,-250,180,0
400,-250,440,300,-150,180,0
400,-250,440,300,-50,180,0
400,-250,440,300,50,180,0
400,-250,440,300,150,180,0
400,-250,440,300,250,180,0
400,-250,440,300,350,180,0
400,-250,440,300,450,180,0
400,-250,440,400,-450,180,0
400,-250,440,400,-350,180,0
400,-250,440,400,-250,180,0
400,-250,440,400,-150,180,0
400,-250,440,400,-50,180,0
400,-250,440,400,50,180,0
400,-250,440,400,150,180,0
400,-250,440,400,250,180,0
400,-250,440,400,350,180,0
400,-250,440,400,450,180,0
400,-250,440,500,-450,180,0
400,-250,440,500,-350,180,0
400,-250,440,500,-250,180,0
400,-250,440,500,-150,180,0
400,-250,440,500,-50,180,0
400,-250,440,500,50,180,0
400,-250,440,500,150,180,0
400,-250,440,500,250,180,0
400,-250,440,500,350,180,0
400,-250,440,500,450,180,0
400,-250,440,600,-450,180,0
400,-250,440,600,-350,180,0
400,-250,440,600,-250,180,0
400,-250,440,600,-150,180,0
400,-250,440,600,-50,180,0
400,-250,440,600,50,180,0
400,-250,440,600,150,180,0
400,-250,440,600,250,180,0
400,-250,440,600,350,180,0
400,-250,440,600,450,180,0
400,-150,440,200,-450,180,91
400,-150,440,200,-350,180,91
400,-150,440,200,-250,180,0
400,-150,440,200,-150,180,0
400,-150,440,200,-50,180,0
400,-150,440,200,50,180,0
400,-150,440,200,150,180,0
400,-150,440,200,250,180,0
400,-150,440,200,350,180,0
400,-150,440,200,450,180,0
400,-150,440,300,-450,180,91
400,-150,440,300,-350,180,91
400,-150,440,300,-250,180,91
400,-150,440,300,-150,180,77
400,-150,440,300,-50,180,74
400,-150,440,300,50,180,48
400,-150,440,300,150,180,31
400,-150,440,300,250,180,24
400,-150,440,300,350,180,0
400,-150,440,300,450,180,0
400,-150,440,400,-450,180,91
400,-150,440,400,-350,180,91
400,-150,440,400,-250,180,81
400,-150,440,400,-150,180,22
400,-150,440,400,-50,180,18
400,-150,440,400,50,180,19
400,-150,440,400,150,180,0
400,-150,440,400,250,180,20
400,-150,440,400,350,180,0
400,-150,440,400,450,180,0
400,-150,440,500,-450,180,91
400,-150,440,500,-350,180,91
400,-150,440,500,-250,180,86
400,-150,440,500,-150,180,32
400,-150,440,500,-50,180,15
400,-150,440,500,50,180,9
400,-150,440,500,150,180,0
400,-150,440,500,250,180,14
400,-150,440,500,350,180,0
400,-150,440,500,450,180,0
400,-150,440,600,-450,180,0
400,-150,440,600,-350,180,73
400,-150,440,600,-250,180,73
400,-150,440,600,-150,180,58
400,-150,440,600,-50,180,13
400,-150,440,600,50,180,0
400,-150,440,600,150,180,14
400,-150,440,600,250,180,0
400,-150,440,600,350,180,0
400,-150,440,600,450,180,0
400,-50,440,200,-450,180,111
400,-50,440,200,-350,180,111
400,-50,440,200,-250,180,0
400,-50,440,200,-150,180,0
400,-50,440,200,-50,180,0
400,-50,440,200,50,180,0
400,-50,440,200,150,180,0
400,-50,440,200,250,180,0
400,-50,440,200,350,180,0
400,-50,440,200,450,180,0
400,-50,440,300,-450,180,113
400,-50,440,300,-350,180,113
400,-50,440,300,-250,180,113
400,-50,440,300,-150,180,114
400,-50,440,300,-50,180,76
400,-50,440,300,50,180,65
400,-50,440,300,150,180,67
400,-50,440,300,250,180,28
400,-50,440,300,350,180,0
400,-50,440,300,450,180,0
400,-50,440,400,-450,180,114
400,-50,440,400,-350,180,114
400,-50,440,400,-250,180,114
400,-50,440,400,-150,180,79
400,-50,440,400,-50,180,22
400,-50,440,400,50,180,23
400,-50,440,400,150,180,30
400,-50,440,400,250,180,0
400,-50,440,400,350,180,0
400,-50,440,400,450,180,0
400,-50,440,500,-450,180,113
400,-50,440,500,-350,180,113
400,-50,440,500,-250,180,113
400,-50,440,500,-150,180,100
400,-50,440,500,-50,180,49
400,-50,440,500,50,180,37
400,-50,440,500,150,180,21
400,-50,440,500,250,180,0
400,-50,440,500,350,180,0
400,-50,440,500,450,180,0
400,-50,440,600,-450,180,0
400,-50,440,600,-350,180,102
400,-50,440,600,-250,180,101
400,-50,440,600,-150,180,95
400,-50,440,600,-50,180,85
400,-50,440,600,50,180,40
400,-50,440,600,150,180,0
400,-50,440,600,250,180,0
400,-50,440,600,350,180,0
400,-50,440,600,450,180,0
400,50,440,200,-450,180,111
400,50,440,200,-350,180,111
400,50,440,200,-250,180,0
400,50,440,200,-150,180,0
400,50,440,200,-50,180,0
400,50,440,200,50,180,0
400,50,440,200,150,180,0
400,50,440,200,250,180,0
400,50,440,200,350,180,0
400,50,440,200,450,180,0
400,50,440,300,-450,180,113
400,50,440,300,-350,180,112
400,50,440,300,-250,180,113
400,50,440,300,-150,180,114
400,50,440,300,-50,180,106
400,50,440,300,50,180,74
400,50,440,300,150,180,64
400,50,440,300,250,180,66
400,50,440,300,350,180,0
400,50,440,300,450,180,0
400,50,440,400,-450,180,114
400,50,440,400,-350,180,114
400,50,440,400,-250,180,114
400,50,440,400,-150,180,113
400,50,440,400,-50,180,80
400,50,440,400,50,180,22
400,50,440,400,150,180,28
400,50,440,400,250,180,29
400,50,440,400,350,180,0
400,50,440,400,450,180,0
400,50,440,500,-450,180,113
400,50,440,500,-350,180,113
400,50,440,500,-250,180,112
400,50,440,500,-150,180,108
400,50,440,500,-50,180,96
400,50,440,500,50,180,59
400,50,440,500,150,180,45
400,50,440,500,250,180,16
400,50,440,500,350,180,0
400,50,440,500,450,180,0
400,50,440,600,-450,180,0
400,50,440,600,-350,180,101
400,50,440,600,-250,180,101
400,50,440,600,-150,180,95
400,50,440,600,-50,180,85
400,50,440,600,50,180,72
400,50,440,600,150,180,42
400,50,440,600,250,180,0
400,50,440,600,350,180,0
400,50,440,600,450,180,0
400,150,440,200,-450,180,111
400,150,440,200,-350,180,111
400,150,440,200,-250,180,0
400,150,440,200,-150,180,0
400,150,440,200,-50,180,0
400,150,440,200,50,180,0
400,150,440,200,150,180,0
400,150,440,200,250,180,0
400,150,440,200,350,180,0
400,150,440,200,450,180,0
400,150,440,300,-450,180,113
400,150,440,300,-350,180,112
400,150,440,300,-250,180,113
400,150,440,300,-150,180,114
400,150,440,300,-50,180,106
400,150,440,300,50,180,86
400,150,440,300,150,180,72
400,150,440,300,250,180,64
400,150,440,300,350,180,0
400,150,440,300,450,180,0
400,150,440,400,-450,180,114
400,150,440,400,-350,180,114
400,150,440,400,-250,180,114
400,150,440,400,-150,180,113
400,150,440,400,-50,180,103
400,150,440,400,50,180,80
400,150,440,400,150,180,22
400,150,440,400,250,180,28
400,150,440,400,350,180,0
400,150,440,400,450,180,0
400,150,440,500,-450,180,113
400,150,440,500,-350,180,113
400,150,440,500,-250,180,112
400,150,440,500,-150,180,108
400,150,440,500,-50,180,96
400,150,440,500,50,180,82
400,150,440,500,150,180,63
400,150,440,500,250,180,43
400,150,440,500,350,180,0
400,150,440,500,450,180,0
400,150,440,600,-450,180,0
400,150,440,600,-350,180,102
400,150,440,600,-250,180,101
400,150,440,600,-150,180,95
400,150,440,600,-50,180,85
400,150,440,600,50,180,72
400,150,440,600,150,180,64
400,150,440,600,250,180,0
400,150,440,600,350,180,0
400,150,440,600,450,180,0
400,250,440,200,-450,180,111
400,250,440,200,-350,180,111
400,250,440,200,-250,180,0
400,250,440,200,-150,180,0
400,250,440,200,-50,180,0
400,250,440,200,50,180,0
400,250,440,200,150,180,0
400,250,440,200,250,180,0
400,250,440,200,350,180,0
400,250,440,200,450,180,0
400,250,440,300,-450,180,113
400,250,440,300,-350,180,112
400,250,440,300,-250,180,113
400,250,440,300,-150,180,114
400,250,440,300,-50,180,106
400,250,440,300,50,180,86
400,250,440,300,150,180,73
400,250,440,300,250,180,66
400,250,440,300,350,180,0
400,250,440,300,450,180,0
400,250,440,400,-450,180,114
400,250,440,400,-350,180,114
400,250,440,400,-250,180,114
400,250,440,400,-150,180,113
400,250,440,400,-50,180,103
400,250,440,400,50,180,86
400,250,440,400,150,180,72
400,250,440,400,250,180,22
400,250,440,400,350,180,0
400,250,440,400,450,180,0
400,250,440,500,-450,180,113
400,250,440,500,-350,180,113
400,250,440,500,-250,180,112
400,250,440,500,-150,180,108
400,250,440,500,-50,180,96
400,250,440,500,50,180,82
400,250,440,500,150,180,69
400,250,440,500,250,180,61
400,250,440,500,350,180,0
400,250,440,500,450,180,0
400,250,440,600,-450,180,0
400,250,440,600,-350,180,102
400,250,440,600,-250,180,101
400,250,440,600,-150,180,95
400,250,440,600,-50,180,85
400,250,440,600,50,180,72
400,250,440,600,150,180,64
400,250,440,600,250,180,0
400,250,440,600,350,180,0
400,250,440,600,450,180,0
400,350,440,200,-450,180,111
400,350,440,200,-350,180,111
400,350,440,200,-250,180,0
400,350,440,200,-150,180,0
400,350,440,200,-50,180,0
400,350,440,200,50,180,0
400,350,440,200,150,180,0
400,350,440,200,250,180,0
400,350,440,200,350,180,0
400,350,440,200,450,180,0
400,350,440,300,-450,180,113
400,350,440,300,-350,180,113
400,350,440,300,-250,180,113
400,350,440,300,-150,180,114
400,350,440,300,-50,180,106
400,350,440,300,50,180,86
400,350,440,300,150,180,73
400,350,440,300,250,180,66
400,350,440,300,350,180,0
400,350,440,300,450,180,0
400,350,440,400,-450,180,114
400,350,440,400,-350,180,114
400,350,440,400,-250,180,114
400,350,440,400,-150,180,113
400,350,440,400,-50,180,103
400,350,440,400,50,180,86
400,350,440,400,150,180,72
400,350,440,400,250,180,65
400,350,440,400,350,180,0
400,350,440,400,450,180,0
400,350,440,500,-450,180,113
400,350,440,500,-350,180,113
400,350,440,500,-250,180,112
400,350,440,500,-150,180,108
400,350,440,500,-50,180,96
400,350,440,500,50,180,82
400,350,440,500,150,180,69
400,350,440,500,250,180,63
400,350,440,500,350,180,0
400,350,440,500,450,180,0
400,350,440,600,-450,180,0
400,350,440,600,-350,180,102
400,350,440,600,-250,180,101
400,350,440,600,-150,180,95
400,350,440,600,-50,180,85
400,350,440,600,50,180,72
400,350,440,600,150,180,64
400,350,440,600,250,180,0
400,350,440,600,350,180,0
400,350,440,600,450,180,0
400,450,440,200,-450,180,111
400,450,440,200,-350,180,111
400,450,440,200,-250,180,0
400,450,440,200,-150,180,0
400,450,440,200,-50,180,0
400,450,440,200,50,180,0
400,450,440,200,150,180,0
400,450,440,200,250,180,0
400,450,440,200,350,180,0
400,450,440,200,450,180,0
400,450,440,300,-450,180,113
400,450,440,300,-350,180,113
400,450,440,300,-250,180,113
400,450,440,300,-150,180,114
400,450,440,300,-50,180,106
400,450,440,300,50,180,86
400,450,440,300,150,180,73
400,450,440,300,250,180,66
400,450,440,300,350,180,0
400,450,440,300,450,180,0
400,450,440,400,-450,180,114
400,450,440,400,-350,180,114
400,450,440,400,-250,180,114
400,450,440,400,-150,180,113
400,450,440,400,-50,180,103
400,450,440,400,50,180,86
400,450,440,400,150,180,72
400,450,440,400,250,180,65
400,450,440,400,350,180,0
400,450,440,400,450,180,0
400,450,440,500,-450,180,113
400,450,440,500,-350,180,113
400,450,440,500,-250,180,112
400,450,440,500,-150,180,108
400,450,440,500,-50,180,96
400,450,440,500,50,180,82
400,450,440,500,150,180,69
400,450,440,500,250,180,63
400,450,440,500,350,180,0
400,450,440,500,450,180,0
400,450,440,600,-450,180,0
400,450,440,600,-350,180,102
400,450,440,600,-250,180,102
400,450,440,600,-150,180,95
400,450,440,600,-50,180,85
400,450,440,600,50,180,72
400,450,440,600,150,180,64
400,450,440,600,250,180,0
400,450,440,600,350,180,0
400,450,440,600,450,180,0
500,-450,440,200,-450,180,0
500,-450,440,200,-350,180,0
500,-450,440,200,-250,180,0
500,-450,440,200,-150,180,0
500,-450,440,200,-50,180,0
500,-450,440,200,50,180,0
500,-450,440,200,150,180,0
500,-450,440,200,250,180,0
500,-450,440,200,350,180,0
500,-450,440,200,450,180,0
500,-450,440,300,-450,180,0
500,-450,440,300,-350,180,0
500,-450,440,300,-250,180,0
500,-450,440,300,-150,180,0
500,-450,440,300,-50,180,0
500,-450,440,300,50,180,0
500,-450,440,300,150,180,0
500,-450,440,300,250,180,0
500,-450,440,300,350,180,0
500,-450,440,300,450,180,0
500,-450,440,400,-450,180,0
500,-450,440,400,-350,180,0
500,-450,440,400,-250,180,0
500,-450,440,400,-150,180,0
500,-450,440,400,-50,180,0
500,-450,440,400,50,180,0
500,-450,440,400,150,180,0
500,-450,440,400,250,180,0
500,-450,440,400,350,180,0
500,-450,440,400,450,180,0
500,-450,440,500,-450,180,0
500,-450,440,500,-350,180,0
500,-450,440,500,-250,180,0
500,-450,440,500,-150,180,0
500,-450,440,500,-50,180,0
500,-450,440,500,50,180,0
500,-450,440,500,150,180,0
500,-450,440,500,250,180,0
500,-450,440,500,350,180,0
500,-450,440,500,450,180,0
500,-450,440,600,-450,180,0
500,-450,440,600,-350,180,0
500,-450,440,600,-250,180,0
500,-450,440,600,-150,180,0
500,-450,440,600,-50,180,0
500,-450,440,600,50,180,0
500,-450,440,600,150,180,0
500,-450,440,600,250,180,0
500,-450,440,600,350,180,0
500,-450,440,600,450,180,0
500,-350,440,200,-450,180,0
500,-350,440,200,-350,180,0
500,-350,440,200,-250,180,0
